x,y,z
0.518747,0.378859,6.80254
0.704012,0.381243,6.80105
0.787317,0.377936,6.78628
0.844523,0.383015,6.80352
1.05691,0.371503,6.80038
-0.786999,0.392121,6.8087
-0.683703,0.411761,6.81251
-0.310161,0.395201,6.80665
-0.155636,0.412845,6.79253
0.0806057,0.394398,6.78922
0.144307,0.405308,6.81626
0.452264,0.389748,6.7901
-1.00428,0.424303,6.81159
-0.947011,0.439333,6.802
-0.882979,0.451292,6.81544
-0.830904,0.430359,6.79428
-0.778789,0.45117,6.81544
-0.5921,0.436668,6.7909
-0.470836,0.447249,6.78563
-0.362208,0.424458,6.80102
0.0242692,0.427585,6.80005
0.16787,0.452015,6.78697
0.49017,0.433441,6.8058
0.61634,0.443358,6.79958
0.739428,0.427748,6.78772
0.864009,0.447778,6.80909
1.09054,0.423916,6.7926
-1.02486,0.480602,6.80927
-0.720211,0.460533,6.80663
-0.526853,0.466682,6.79449
-0.418399,0.474098,6.79691
-0.313322,0.465648,6.78531
-0.248321,0.472812,6.79424
-0.182227,0.471371,6.80229
-0.0720291,0.472815,6.80475
-0.0145581,0.471445,6.78736
0.257415,0.468491,6.80601
0.315996,0.480899,6.80305
0.413776,0.471322,6.79628
0.542872,0.461968,6.80503
0.671352,0.459269,6.81739
0.783202,0.478127,6.79435
1.0153,0.484012,6.79174
1.06911,0.475378,6.81678
-0.920668,0.496721,6.80489
-0.755495,0.505552,6.78867
-0.643617,0.509258,6.81254
-0.584362,0.518257,6.81061
-0.469818,0.501967,6.81014
-0.362299,0.492868,6.8067
0.0920031,0.511479,6.80657
0.202321,0.501072,6.78664
0.368877,0.507203,6.81332
0.50547,0.51047,6.80197
0.663342,0.513894,6.78742
0.834482,0.499304,6.81712
-1.02703,0.552529,6.79872
-0.970664,0.532001,6.79989
-0.907559,0.554709,6.79703
-0.693408,0.54648,6.81408
-0.523425,0.526416,6.79879
-0.383446,0.544557,6.78488
-0.261733,0.545681,6.80358
-0.0408063,0.524331,6.79768
0.136563,0.551445,6.80308
0.298905,0.538322,6.80104
0.460664,0.552878,6.80264
0.611611,0.544124,6.79017
0.712058,0.555346,6.78949
0.805781,0.542524,6.78711
0.86625,0.555958,6.80325
-0.852049,0.577305,6.79888
-0.775805,0.560815,6.8
-0.576509,0.577695,6.81145
-0.485819,0.571821,6.78774
-0.431551,0.566976,6.8128
-0.317892,0.565246,6.79574
-0.186118,0.558715,6.80164
-0.0793577,0.570091,6.79392
-0.0104427,0.575984,6.79531
0.049413,0.574788,6.79882
0.201775,0.559842,6.79847
0.255942,0.585507,6.79757
-0.992669,0.619347,6.79359
-0.804314,0.61286,6.79134
-0.731692,0.601415,6.80061
-0.625124,0.617067,6.8002
-0.231588,0.593928,6.78461
-0.1362,0.592203,6.80012
0.322679,0.592012,6.81334
0.440787,0.612644,6.79877
0.612847,0.607076,6.81481
0.671339,0.618121,6.795
0.730278,0.61232,6.78528
0.823048,0.597539,6.80354
0.938757,0.598394,6.81217
-0.927096,0.633658,6.7991
-0.856092,0.635888,6.81097
-0.70251,0.653641,6.80666
-0.528942,0.646326,6.81729
-0.429209,0.657932,6.79423
-0.262914,0.654273,6.80021
-0.136444,0.652204,6.80023
0.0204622,0.627317,6.79794
0.0748991,0.650498,6.78834
0.134011,0.643631,6.79556
0.220762,0.633603,6.8045
0.318188,0.649269,6.79613
0.376226,0.634463,6.79878
0.572399,0.645163,6.78434
0.837193,0.655081,6.78887
0.912266,0.652154,6.80964
0.973078,0.648141,6.8049
-0.944128,0.691079,6.79625
-0.585401,0.661766,6.80436
-0.374254,0.67711,6.80863
0.473198,0.663074,6.80521
0.629268,0.663137,6.79072
0.745941,0.670106,6.78853
-0.872616,0.696943,6.80393
-0.812622,0.69694,6.80437
-0.54202,0.703163,6.80336
-0.458967,0.709403,6.78668
-0.291644,0.706646,6.79485
-0.145475,0.70915,6.81747
-0.0877881,0.721304,6.80652
-0.0349326,0.694936,6.81685
0.119428,0.70103,6.7863
0.356311,0.694914,6.78835
0.608894,0.723052,6.81343
0.728371,0.724088,6.80784
0.801532,0.699634,6.81274
0.874154,0.699531,6.8049
0.935086,0.703265,6.78814
-0.777775,0.744317,6.816
-0.640506,0.736082,6.79107
-0.407628,0.741458,6.80342
-0.257242,0.754611,6.78429
-0.201209,0.735338,6.79354
-0.0411843,0.758849,6.81047
0.0069845,0.729327,6.79038
0.197111,0.732893,6.78627
0.252191,0.738117,6.8095
0.312544,0.733514,6.81675
0.413331,0.728102,6.79027
0.66859,0.727685,6.81091
0.834179,0.747554,6.79749
-0.862488,0.78831,6.81017
-0.733984,0.782408,6.80094
-0.568099,0.761834,6.79123
-0.359999,0.777468,6.7982
-0.151476,0.767216,6.80385
0.100254,0.767435,6.79701
0.286993,0.783613,6.79176
0.499923,0.776629,6.81577
0.644881,0.790724,6.81219
-0.790814,0.80132,6.80282
-0.693307,0.826435,6.80223
-0.613041,0.79591,6.81166
-0.531429,0.822888,6.78943
-0.422906,0.799157,6.81161
-0.31844,0.824712,6.7982
-0.261428,0.809284,6.80856
-0.107875,0.819672,6.78458
-0.0485884,0.815651,6.79273
0.06545,0.815089,6.78639
0.178884,0.800862,6.8085
0.339949,0.807422,6.80671
0.397015,0.822717,6.79644
0.550921,0.799822,6.79442
-0.64272,0.856534,6.81369
-0.584873,0.847703,6.80063
-0.377485,0.834734,6.79516
-0.217926,0.849664,6.80022
0.224299,0.841443,6.78576
0.281806,0.842354,6.8027
0.497737,0.836518,6.81603
0.586335,0.847888,6.79964
0.644101,0.859011,6.78825
0.73668,0.839701,6.81284
0.795923,0.85756,6.78552
-0.69103,0.885718,6.79343
-0.43053,0.861079,6.8044
-0.368948,0.893048,6.8062
-0.273395,0.867287,6.78578
0.408372,0.880349,6.78436
0.462983,0.88534,6.81454
0.528623,0.887174,6.80739
0.691299,0.881667,6.81753
-0.749304,0.898663,6.79888
-0.625567,0.907171,6.78649
-0.558653,0.915186,6.8107
-0.425891,0.920338,6.79655
-0.309928,0.914573,6.79074
-0.0470737,0.906269,6.80491
0.197643,0.925264,6.7907
0.252897,0.894966,6.7864
0.362639,0.907286,6.81223
0.584935,0.90764,6.8045
0.641712,0.918887,6.78888
0.742392,0.899613,6.7917
-0.67866,0.953086,6.80602
-0.51989,0.962035,6.80817
-0.378136,0.951678,6.81471
-0.219431,0.93579,6.79522
-0.00243385,0.95457,6.80788
0.0585141,0.929804,6.80888
0.144237,0.949718,6.80282
0.278848,0.951673,6.78637
0.33837,0.957608,6.79046
0.494656,0.936611,6.80612
0.690905,0.944251,6.81195
-0.576912,0.968809,6.79111
0.0469018,0.98859,6.80757
0.194612,0.978579,6.81794
0.442855,0.975035,6.80838
0.589523,0.966794,6.81469
0.641161,0.978767,6.78668
-0.482532,1.00724,6.79533
-0.376017,1.00934,6.79842
-0.284418,1.00082,6.80785
-0.0877346,1.01591,6.80773
0.0970824,1.02124,6.81022
0.152328,1.01032,6.78966
0.332726,1.01706,6.7851
0.387402,1.00099,6.81693
0.488334,1.00919,6.78943
0.568122,1.02282,6.81415
-0.555232,1.0299,6.79656
-0.240766,1.04207,6.7953
-0.181735,1.05211,6.7922
0.0510492,1.06245,6.80463
0.211099,1.03491,6.80556
0.368956,1.05766,6.8103
0.434047,1.03332,6.79756
-0.418178,1.09273,6.79284
-0.305196,1.07683,6.79494
0.153087,1.06583,6.81236
0.21083,1.09393,6.81769
0.270668,1.092,6.81443
-0.160386,1.10623,6.80675
-0.0427608,1.1133,6.81136
0.014575,1.11797,6.79458
0.118096,1.11415,6.80612
0.320498,1.12527,6.8171
-0.286856,1.1343,6.79416
-0.196343,1.15343,6.798
-0.138593,1.16177,6.81303
0.18417,1.15547,6.81453
-0.080764,1.16715,6.79799
0.0845297,1.16696,6.80133
-0.105054,-1.16531,6.84071
-0.0432813,-1.1692,6.83335
0.0161795,-1.16996,6.82539
0.0984218,-1.16591,6.83686
-0.164519,-1.15839,6.84451
0.156388,-1.15954,6.82299
0.24735,-1.14358,6.84558
-0.318345,-1.1259,6.84248
-0.00913451,-1.11992,6.84657
0.054951,-1.12487,6.83288
0.192956,-1.10642,6.8349
0.289834,-1.1016,6.85121
0.373432,-1.10888,6.83758
-0.418616,-1.09256,6.8452
-0.0723802,-1.06862,6.82143
0.0296365,-1.07283,6.8484
0.089431,-1.07698,6.84353
0.144765,-1.07371,6.82068
0.427005,-1.08936,6.81907
-0.506599,-1.05471,6.84171
-0.351202,-1.05692,6.83298
-0.245249,-1.04336,6.82394
-0.182492,-1.05765,6.82956
-0.125263,-1.0439,6.8409
0.293598,-1.0451,6.83145
0.451038,-1.03471,6.82425
-0.611893,-0.997271,6.82925
-0.299355,-1.02968,6.8459
-0.0800987,-1.0046,6.838
0.193694,-1.02185,6.82963
0.338904,-1.00579,6.8327
0.397929,-1.00694,6.822
0.568694,-1.02256,6.83172
-0.661887,-0.964862,6.84087
-0.512996,-0.995706,6.83336
-0.458297,-0.965868,6.82939
-0.408702,-0.995811,6.84486
-0.348836,-0.996032,6.84163
-0.287307,-0.96283,6.84049
-0.228729,-0.962636,6.82763
-0.00298875,-0.981237,6.84428
0.101645,-0.979983,6.83353
0.162257,-0.971145,6.83553
0.221927,-0.968936,6.82983
0.281874,-0.986558,6.82573
0.494171,-0.99309,6.82352
0.617988,-0.993481,6.84967
0.661147,-0.965308,6.81899
-0.612787,-0.938075,6.81933
-0.5111,-0.935917,6.8293
-0.344912,-0.93622,6.83912
-0.118266,-0.951097,6.83238
-0.0562235,-0.950567,6.82751
0.332381,-0.939945,6.83954
0.388966,-0.955622,6.85172
0.441757,-0.938914,6.82873
0.524691,-0.937912,6.82356
-0.742577,-0.904177,6.82082
-0.564044,-0.909728,6.83982
-0.397374,-0.907254,6.84135
-0.244973,-0.904966,6.82685
-0.190132,-0.916691,6.84801
-0.133892,-0.896104,6.85048
-0.0297309,-0.896431,6.82144
0.0208924,-0.925878,6.84644
0.079167,-0.921658,6.8314
0.236672,-0.911483,6.83863
0.376927,-0.900701,6.83095
0.720674,-0.921794,6.83228
-0.612116,-0.868301,6.83722
-0.505186,-0.869091,6.84548
-0.448085,-0.866015,6.82745
-0.347503,-0.877828,6.82573
-0.28974,-0.86644,6.83704
0.131259,-0.893114,6.82301
0.198089,-0.866951,6.82756
0.303769,-0.887325,6.83722
0.536641,-0.87549,6.82243
0.766334,-0.884193,6.84213
-0.819671,-0.834874,6.82843
-0.72038,-0.857217,6.85079
-0.55644,-0.854318,6.81811
-0.394207,-0.843655,6.84136
-0.174788,-0.859143,6.82693
-0.0647109,-0.84772,6.82004
-0.00327612,-0.830973,6.82744
0.0810768,-0.86097,6.82964
0.147634,-0.83518,6.83391
0.254175,-0.854444,6.8447
0.389906,-0.842196,6.83204
0.483671,-0.847698,6.81851
0.640601,-0.858632,6.84062
0.700213,-0.86,6.83393
0.750623,-0.831581,6.81813
0.819151,-0.835438,6.83683
-0.760983,-0.821933,6.82427
-0.701103,-0.807731,6.81922
-0.643078,-0.812882,6.83346
-0.319421,-0.814434,6.83428
-0.25999,-0.815609,6.8481
-0.0484633,-0.794104,6.84148
0.0979055,-0.801773,6.83556
0.243382,-0.795532,6.84781
0.297026,-0.815858,6.8283
0.353247,-0.795287,6.82473
0.436794,-0.806279,6.82177
0.535617,-0.815646,6.81879
0.594862,-0.824158,6.82284
0.702104,-0.801924,6.84866
-0.598713,-0.774466,6.82107
-0.371509,-0.783824,6.83268
-0.286315,-0.764531,6.83105
0.00403259,-0.771567,6.82323
0.151606,-0.775375,6.83224
0.618234,-0.765334,6.84444
0.751885,-0.773181,6.83157
0.815525,-0.776545,6.84755
-0.898852,-0.749011,6.83208
-0.833723,-0.74969,6.83496
-0.774542,-0.740065,6.83387
-0.545149,-0.746264,6.8204
-0.448185,-0.756423,6.84187
-0.396344,-0.726361,6.84243
-0.337496,-0.736633,6.84733
-0.135689,-0.757431,6.8308
-0.0774449,-0.743923,6.82606
0.103196,-0.743285,6.8477
0.345244,-0.735851,6.82349
0.463315,-0.750346,6.84787
0.519054,-0.758383,6.8273
0.853466,-0.736718,6.82135
0.912909,-0.731843,6.83681
-0.65879,-0.717271,6.8481
-0.59138,-0.713186,6.84294
-0.492456,-0.71763,6.82204
-0.239154,-0.719727,6.82262
-0.120058,-0.702212,6.84821
0.010482,-0.712053,6.81951
0.173172,-0.72002,6.84017
0.22552,-0.696224,6.82317
0.299205,-0.709446,6.85138
0.426512,-0.704696,6.82649
0.485607,-0.696717,6.83271
0.583868,-0.717988,6.83125
0.65904,-0.721712,6.84978
0.747072,-0.715598,6.84754
-0.905369,-0.662119,6.83144
-0.716284,-0.667688,6.84244
-0.261016,-0.663647,6.82944
-0.201886,-0.672816,6.82575
-0.0345734,-0.681961,6.84521
0.0235023,-0.659375,6.84502
0.123304,-0.688288,6.8301
0.336006,-0.67558,6.81829
0.567189,-0.661108,6.84044
0.700253,-0.688069,6.82211
0.786876,-0.67972,6.82064
0.84506,-0.678389,6.83507
-0.972307,-0.650868,6.82947
-0.818018,-0.645645,6.84375
-0.761448,-0.629693,6.83177
-0.670584,-0.631256,6.82916
-0.572177,-0.65543,6.83205
-0.461275,-0.625655,6.84098
-0.128141,-0.646691,6.82708
0.179956,-0.657368,6.82535
0.25101,-0.642044,6.82641
0.306875,-0.630242,6.84462
0.628758,-0.651135,6.82851
0.684278,-0.634564,6.84393
0.9793,-0.640216,6.82581
-0.582303,-0.598389,6.84761
-0.401485,-0.621803,6.84377
-0.286715,-0.613526,6.84998
-0.157177,-0.596906,6.84364
-0.0972655,-0.595237,6.84362
0.0155705,-0.600139,6.84992
0.423882,-0.60066,6.82414
0.480767,-0.602923,6.84505
0.642642,-0.592934,6.83259
0.730629,-0.597164,6.85081
0.780748,-0.620505,6.82767
0.836494,-0.620856,6.84976
0.930466,-0.602454,6.82868
-1.01925,-0.574549,6.82534
-0.873422,-0.562174,6.84572
-0.78275,-0.565063,6.84113
-0.666344,-0.573545,6.84485
-0.498808,-0.581018,6.82701
-0.438236,-0.570088,6.84033
-0.380016,-0.568625,6.82615
0.116436,-0.575139,6.8217
0.309959,-0.57497,6.82149
0.364605,-0.574708,6.84843
0.525769,-0.57388,6.81813
0.59405,-0.558715,6.82468
0.875217,-0.579213,6.83064
1.01026,-0.590171,6.83742
-0.986449,-0.524855,6.84429
-0.932186,-0.55041,6.84377
-0.702661,-0.531792,6.82175
-0.612914,-0.548659,6.83394
-0.195867,-0.550222,6.82317
-0.128652,-0.546917,6.82701
-0.0758951,-0.528732,6.84905
-0.0115878,-0.547086,6.84328
0.05392,-0.554519,6.81841
0.226398,-0.550308,6.82687
0.408714,-0.541622,6.82479
0.650892,-0.534588,6.82156
0.712472,-0.523821,6.82743
0.922262,-0.541957,6.8292
-1.04835,-0.519496,6.83301
-0.93544,-0.490774,6.84964
-0.78083,-0.504492,6.82802
-0.603019,-0.490855,6.84653
-0.192443,-0.492867,6.84036
0.0988445,-0.520402,6.83874
0.253046,-0.497124,6.81922
0.543328,-0.505754,6.8289
0.85389,-0.519632,6.84523
0.996372,-0.521572,6.82323
-0.687919,-0.468401,6.84004
-0.495639,-0.478123,6.83706
-0.411425,-0.462465,6.83129
-0.0896168,-0.470125,6.83125
-0.0225472,-0.4882,6.84556
0.369464,-0.489006,6.84569
0.417901,-0.459554,6.82637
0.489152,-0.475658,6.82742
0.630432,-0.463164,6.85012
0.692139,-0.472681,6.85129
0.791148,-0.467574,6.82079
0.849714,-0.459298,6.83069
0.981244,-0.463711,6.81887
1.07496,-0.461992,6.82868
-1.03453,-0.431443,6.8254
-0.97456,-0.449135,6.82877
-0.914599,-0.438038,6.83013
-0.855382,-0.439321,6.82076
-0.783686,-0.442504,6.82441
-0.725991,-0.422301,6.83535
-0.331778,-0.437645,6.84901
-0.278357,-0.447579,6.82366
-0.152967,-0.447725,6.8399
0.165295,-0.440432,6.83352
0.226672,-0.448361,6.84209
0.332296,-0.442767,6.8369
0.574267,-0.454399,6.83092
0.921372,-0.445222,6.84159
-0.668036,-0.40849,6.84232
-0.414601,-0.399807,6.82127
-0.294376,-0.39081,6.83887
-0.141494,-0.393008,6.81826
-0.0106896,-0.401114,6.82102
0.227143,-0.389056,6.85094
0.574355,-0.394911,6.82333
0.669127,-0.417469,6.84684
0.773988,-0.410172,6.81931
0.991586,-0.405003,6.82545
1.0965,-0.408234,6.85101
-1.11187,-0.364336,6.83537
-1.05415,-0.377983,6.84426
-0.995336,-0.387159,6.85152
-0.937339,-0.382591,6.82791
-0.858343,-0.380014,6.82865
-0.80171,-0.360767,6.83222
-0.744992,-0.367464,6.85052
-0.563985,-0.38753,6.84502
-0.504362,-0.385992,6.85123
-0.452785,-0.355421,6.84694
-0.0655658,-0.380228,6.83314
0.0722045,-0.379019,6.82445
0.12823,-0.385855,6.84464
0.276693,-0.372767,6.82134
0.374999,-0.363842,6.82637
0.429615,-0.383598,6.84231
0.490389,-0.386099,6.83342
0.622488,-0.367301,6.84602
0.826227,-0.381986,6.82797
0.913155,-0.383649,6.84684
-0.971211,-0.323603,6.83972
-0.887281,-0.332184,6.85028
-0.659256,-0.349794,6.83356
-0.393101,-0.350032,6.84843
-0.249556,-0.351798,6.83058
-0.0220056,-0.341049,6.82024
0.322966,-0.334605,6.82067
0.579121,-0.326786,6.83747
0.829587,-0.3224,6.82045
0.882309,-0.332227,6.84819
0.94343,-0.334045,6.83205
-1.13135,-0.298317,6.84477
-1.03334,-0.296858,6.82761
-0.768572,-0.312573,6.84529
-0.630008,-0.296274,6.83671
-0.566523,-0.301438,6.83828
-0.504408,-0.305794,6.85167
-0.442968,-0.295993,6.84338
-0.215451,-0.295963,6.83157
-0.122855,-0.298039,6.84926
0.17486,-0.310463,6.84301
0.269925,-0.311224,6.83602
0.372608,-0.304689,6.83608
0.512975,-0.293906,6.83826
0.647117,-0.31341,6.83524
0.731571,-0.308299,6.84831
1.03348,-0.301043,6.83321
1.12769,-0.311914,6.83688
-0.970219,-0.264805,6.85136
-0.737216,-0.261492,6.84705
-0.68648,-0.281987,6.82257
-0.527938,-0.25961,6.81928
-0.312662,-0.275833,6.83363
-0.0432501,-0.266874,6.84477
0.010458,-0.278077,6.82055
0.0675448,-0.259684,6.82274
0.450887,-0.279106,6.82028
0.611195,-0.267028,6.82083
0.870427,-0.277534,6.82662
-1.11213,-0.225302,6.82823
-1.02152,-0.233837,6.8491
-0.925448,-0.239315,6.81903
-0.841044,-0.245363,6.82593
-0.643905,-0.239764,6.82222
-0.409465,-0.245985,6.83569
-0.256608,-0.245546,6.82021
-0.198568,-0.237433,6.83299
0.115943,-0.22659,6.83547
0.17338,-0.243873,6.83688
0.244385,-0.246552,6.84762
0.349133,-0.229125,6.8311
0.450053,-0.224928,6.84601
0.65242,-0.228074,6.84021
0.735928,-0.246729,6.82069
0.806487,-0.23755,6.82469
0.918401,-0.235723,6.82032
0.98133,-0.23172,6.81983
1.09478,-0.227083,6.83242
-1.15501,-0.187082,6.84545
-0.748122,-0.202594,6.84967
-0.611966,-0.193906,6.84396
-0.533794,-0.194683,6.83732
-0.451865,-0.203598,6.83564
-0.394049,-0.18811,6.83906
-0.300371,-0.207859,6.83985
-0.142633,-0.217351,6.84099
-0.0702169,-0.194707,6.84485
-0.017057,-0.215965,6.82697
0.0451401,-0.207703,6.84297
0.244876,-0.187322,6.83448
0.612121,-0.187971,6.82114
0.706349,-0.204133,6.8508
0.864531,-0.204917,6.82283
-1.00825,-0.172573,6.83475
-0.933639,-0.179946,6.81887
-0.839671,-0.15826,6.82966
-0.205822,-0.178314,6.826
-0.153266,-0.158989,6.84968
0.0239255,-0.153965,6.82687
0.143892,-0.164679,6.84706
0.320757,-0.176795,6.82402
0.497432,-0.159963,6.83485
0.555362,-0.175432,6.83588
0.918025,-0.178627,6.83863
0.999984,-0.182294,6.84821
1.05609,-0.155391,6.84588
1.15876,-0.161925,6.84447
-1.05954,-0.137698,6.82798
-0.963853,-0.132295,6.83905
-0.894887,-0.134998,6.82731
-0.685663,-0.121948,6.82149
-0.628754,-0.137655,6.83176
-0.571657,-0.149009,6.84612
-0.0378058,-0.145261,6.8348
0.10353,-0.120366,6.84697
0.237233,-0.1259,6.81904
0.636395,-0.133145,6.82184
0.701452,-0.144449,6.84803
0.962377,-0.139083,6.8305
1.11109,-0.122704,6.85011
-1.16689,-0.08542,6.83507
-1.1135,-0.111528,6.82695
-1.01393,-0.0995462,6.83551
-0.744913,-0.11739,6.82908
-0.590269,-0.0920804,6.84261
-0.471219,-0.103758,6.82014
-0.414383,-0.0846673,6.81985
-0.319325,-0.108581,6.84696
-0.190237,-0.116996,6.82807
-0.0870711,-0.0852474,6.83108
0.0487837,-0.0979773,6.83721
0.277848,-0.0871806,6.85001
0.381773,-0.0917703,6.85056
0.479385,-0.0994211,6.83605
0.578453,-0.0905966,6.84359
0.732042,-0.0932062,6.84223
0.814243,-0.118141,6.83031
0.873652,-0.0969675,6.8198
1.06237,-0.100136,6.82343
1.16547,-0.10323,6.83401
-1.06944,-0.0707266,6.83475
-0.963562,-0.0648964,6.82305
-0.837259,-0.0751723,6.82694
-0.774714,-0.067414,6.84364
-0.715201,-0.0626125,6.83816
-0.650776,-0.0749728,6.83459
0.124972,-0.0622007,6.84752
0.178212,-0.0706679,6.82126
0.431349,-0.0637498,6.83166
0.526232,-0.0615948,6.83845
0.626047,-0.052114,6.82224
0.830575,-0.0607014,6.84045
1.02304,-0.0577058,6.8391
1.13106,-0.0544151,6.83999
-1.01845,-0.0408057,6.82455
-0.577224,-0.0233846,6.838
-0.517873,-0.0296627,6.84386
-0.461968,-0.0451463,6.82859
-0.360226,-0.022636,6.85025
-0.196488,-0.0328649,6.83037
-0.0925656,-0.0268075,6.81873
0.0167793,-0.0479842,6.82867
0.0757431,-0.0393688,6.82203
0.22704,-0.0227336,6.85082
0.285404,-0.0334535,6.82448
0.477928,-0.0277206,6.82028
0.566381,-0.0183324,6.82773
0.702441,-0.0411733,6.83844
0.973744,-0.0299118,6.81941
1.07671,-0.0399248,6.81922
-1.11941,-0.0135409,6.8323
-0.958995,0.0161264,6.82837
-0.883747,0.00486503,6.84299
-0.682709,-0.0131482,6.82852
-0.629458,0.0031985,6.85065
-0.0271977,-0.00723325,6.8282
0.0268036,0.00710797,6.85009
0.33907,-0.00788675,6.83235
0.517384,0.0160712,6.83129
0.669571,0.00533281,6.81961
0.918482,-0.0132402,6.83543
1.11655,0.00487157,6.82069
1.17002,-0.00899624,6.84397
-1.16989,0.0180769,6.82543
-1.07338,0.0421937,6.82806
-1.01849,0.0190406,6.82108
-0.840103,0.0459605,6.84524
-0.787263,0.0187376,6.83725
-0.723548,0.0318527,6.83439
-0.666227,0.0490973,6.83847
-0.543238,0.0241852,6.85125
-0.437537,0.0418036,6.83523
-0.252929,0.0415481,6.85169
-0.0747367,0.0292532,6.83036
-0.0175107,0.047462,6.85069
0.297236,0.0350562,6.83415
0.388665,0.0218072,6.84993
0.465291,0.0390438,6.85024
0.571069,0.0390113,6.84504
0.735564,0.0224232,6.83267
0.926136,0.0461618,6.8333
1.06809,0.0389593,6.82991
-1.16747,0.0774299,6.83355
-0.971418,0.0748111,6.82939
-0.914858,0.0557658,6.83707
-0.765968,0.0725456,6.82147
-0.504643,0.0718972,6.84755
-0.387221,0.074879,6.8377
-0.298289,0.0761338,6.83318
-0.215896,0.0828101,6.8288
-0.160327,0.0602312,6.82966
-0.105076,0.0792607,6.84356
0.0302301,0.0635415,6.81814
0.166648,0.0580033,6.82706
0.632145,0.0706828,6.84917
0.694244,0.0747779,6.83404
0.77472,0.0669692,6.8238
0.985102,0.0539799,6.84081
1.16893,0.050846,6.8477
-1.11917,0.108596,6.8506
-0.870435,0.09491,6.82762
-0.709537,0.0901518,6.83231
-0.64442,0.104282,6.84728
-0.570509,0.0945407,6.81918
-0.440137,0.101244,6.82764
-0.000882221,0.108383,6.84297
0.0590109,0.110706,6.84143
0.113427,0.0846573,6.8343
0.205633,0.10296,6.83423
0.266656,0.0875806,6.83808
0.326491,0.0846509,6.85085
0.380501,0.109482,6.8341
0.491181,0.117845,6.85086
0.551047,0.0982108,6.83333
0.741257,0.116447,6.82925
0.828772,0.0913074,6.83279
0.953243,0.104555,6.84538
1.00633,0.118169,6.82102
1.06282,0.0985079,6.8254
-1.16221,0.135247,6.81848
-1.06857,0.120031,6.82053
-0.960642,0.142164,6.84091
-0.396656,0.138643,6.84509
-0.314139,0.134796,6.83914
-0.168075,0.11906,6.83806
-0.0565418,0.130668,6.84182
0.153085,0.129964,6.82387
0.331204,0.14327,6.83921
0.441477,0.15072,6.84424
0.603228,0.124957,6.84582
0.906143,0.141275,6.84015
1.11332,0.128257,6.83816
-1.10965,0.163588,6.82419
-1.05623,0.170444,6.85061
-0.727248,0.161607,6.8376
-0.149215,0.174834,6.82673
-0.0304721,0.18379,6.85163
0.025298,0.16215,6.84733
0.382337,0.174048,6.84511
0.541944,0.157287,6.83764
0.649935,0.17221,6.83619
0.756171,0.178388,6.82463
0.805592,0.155413,6.84954
1.15775,0.168979,6.83631
-1.15384,0.19384,6.85123
-1.00579,0.188567,6.82372
-0.623941,0.199207,6.83764
-0.565219,0.189734,6.84556
-0.432239,0.186896,6.84618
-0.318914,0.204355,6.83942
-0.207357,0.188989,6.83052
-0.0879868,0.185953,6.83475
0.130597,0.18686,6.8385
0.22515,0.197404,6.85017
0.33409,0.200321,6.82096
0.459964,0.21791,6.83992
0.517685,0.210752,6.82551
0.802221,0.215227,6.84765
0.99481,0.185944,6.82876
-1.14294,0.250189,6.83379
-1.04624,0.228948,6.8419
-0.987507,0.238828,6.85081
-0.858356,0.244547,6.85147
-0.80362,0.22037,6.8475
-0.526782,0.232349,6.82822
-0.465567,0.22809,6.81814
-0.400023,0.244541,6.84602
-0.261185,0.223877,6.81989
-0.152934,0.234484,6.82233
0.0655683,0.237958,6.847
0.118392,0.242193,6.81896
0.174769,0.227399,6.83755
0.379332,0.233824,6.84152
0.573575,0.229285,6.8365
0.632799,0.236469,6.84251
0.74663,0.235862,6.83874
0.950009,0.224964,6.83685
1.00692,0.243648,6.83968
1.09718,0.225594,6.8406
-1.08526,0.268506,6.81931
-0.814508,0.283296,6.81986
-0.601409,0.254757,6.83642
-0.452532,0.277733,6.84914
-0.306645,0.262025,6.82834
-0.255044,0.284615,6.84894
-0.0714499,0.270363,6.82828
-0.0123845,0.26087,6.83251
0.16048,0.28439,6.82563
0.26668,0.27045,6.82759
0.325055,0.258162,6.83393
0.47314,0.277135,6.84457
0.533712,0.277866,6.82973
0.590342,0.285705,6.84787
0.905229,0.263755,6.84593
1.05863,0.26647,6.81965
1.13756,0.273752,6.83684
-1.12725,0.313546,6.84698
-1.0077,0.315084,6.83078
-0.892425,0.293629,6.84625
-0.760491,0.309208,6.81842
-0.649199,0.294785,6.83287
-0.359218,0.290557,6.83275
0.214854,0.309568,6.82775
0.389163,0.292649,6.83538
0.649706,0.293901,6.84587
0.751632,0.294121,6.82546
0.806775,0.291758,6.84889
0.966223,0.292616,6.82001
-1.06835,0.322317,6.84003
-0.912066,0.349822,6.83895
-0.856425,0.335087,6.82212
-0.702088,0.321439,6.8238
-0.603495,0.332188,6.82245
-0.547367,0.350657,6.83266
-0.454358,0.331058,6.82175
-0.351628,0.349708,6.82632
-0.227004,0.350279,6.84845
-0.1674,0.349631,6.83531
-0.110738,0.322578,6.84191
0.00254211,0.326558,6.84493
0.0699335,0.328256,6.84427
0.125631,0.333081,6.82265
0.283697,0.327815,6.83135
0.342909,0.328698,6.82187
0.556981,0.332195,6.81953
0.673307,0.34882,6.84106
0.735221,0.352366,6.84336
0.799896,0.350368,6.83806
1.07202,0.323584,6.8331
-1.10984,0.370443,6.8287
-1.03058,0.368626,6.8451
-0.971948,0.377216,6.83597
